Count,Time
202,2069955
203,2132091
204,3265169
205,1948788
206,3004676
207,2615209
208,1688568
209,1640560
210,3808025
211,1883874
212,1898291
213,2856571
214,2136496
215,3256926
216,2997819
217,2026438
218,1668806
219,2992162
220,2060612
221,1462281
222,1498649
223,2645182
224,2864079
225,1703491
226,1501596
227,1430587
228,1420310
229,1930588
230,2736603
231,2762282
232,2441072
233,1558750
234,1857916
235,2676735
236,2111330
237,1895007
238,2299351
239,2494398
240,2479132
241,1950979
242,2341136
243,2037974
244,9181909
245,1434252
246,1935962
247,1534431
248,1046380
249,1492762
250,1065417
251,1006708
252,1401592
253,12884623
254,1815492
255,1527575
256,1272066
257,1247854
258,1263625
259,1331432
260,2170623
261,1443069
262,1211061
263,1302332
264,1261210
265,1620475
266,1226089
267,2197296
268,1314965
269,1148245
270,1176841
271,1067409
272,1314141
273,1206531
274,1517063
275,1724505
276,1956521
277,1285980
278,971627
279,1226586
280,929619
281,1160487
282,1525007
283,1957460
284,1617159
285,1504419
286,1552210
287,1742692
288,1576540
289,2315450
290,1397534
291,1451924
292,1259848
293,1059732
294,1408642
295,1818019
296,2939816
297,1364019
298,1423646
299,1452257
300,1303875
301,1292719
302,1903127
303,1937203
304,1908983
305,1925798
306,1788966
307,1602310
308,1933329
309,1468656
310,1723339
311,2178257
312,2975158
313,2508575
314,4489789
315,4108958
316,3243471
317,2624385
318,2102382
319,1785277
320,1978019
321,2209085
322,2224664
323,1511443
324,1631155
325,3576549
326,1788597
327,1678561
328,1376077
329,1350528
330,1706756
331,2126462
332,2422785
333,2359609
334,1858964
335,1576151
336,1842249
337,1955936
338,2120788
339,1971337
340,1494614
341,2300772
342,2085993
343,2249462
344,2238948
345,1692732
346,1926549
347,2474991
348,2244454
349,2330596
350,1361226
351,2277486
352,2103716
353,2096325
354,2016471
355,3397545
356,2500262
357,1896497
358,1450011
359,1448270
360,1104615
361,1776328
362,2357915
363,2559684
364,2636693
365,2353624
366,1593533
367,1992351
368,2163215
369,1905528
370,1885180
371,2051542
372,2776626
373,2046786
374,1553192
375,1455013
376,1904818
377,1862713
378,1376046
379,2721305
380,2275794
381,1746817
382,1946724
383,1956093
384,1708833
385,2205904
386,1658978
387,1791544
388,2455675
389,1765954
390,1720556
391,1547458
392,1615097
393,2041523
394,1939026
395,1898763
396,2237221
397,2185747
398,1756531
399,1389267
400,1538784
401,2261816
402,2111331
403,1502463
404,2349016
405,2226486
406,1837213
407,1485828
408,1380586
409,1519685
410,2426130
411,1677182
412,2131146
413,2433838
414,3016996
415,1681861
416,1558043
417,2141403
418,1762349
419,2403815
420,2434920
421,1903602
422,1514045
423,1251982
424,1396085
425,1392442
426,1984544
427,1979983
428,1671376
429,2298617
430,1958800
431,1528012
432,1506491
433,1515927
434,2338588
435,2364764
436,1712232
437,1472241
438,2333588
439,1938274
440,1546093
441,1431830
442,1321318
443,1909821
444,1505551
445,1455832
446,1612009
447,1832333
448,1896145
449,1485590
450,1542520
451,1410478
452,1858749
453,2642774
454,2225676
455,1646194
456,1712847
457,1786237
458,1396739
459,1788738
460,1796060
461,1550630
462,1706181
463,1265348
464,1568553
465,2379175
466,1927106
467,1489555
468,1417006
469,1361322
470,1654757
471,1998390
472,1482212
473,1496201
474,1423847
475,1558799
476,2144743
477,2163307
478,1748451
479,1453853
480,1396850
481,1399075
482,2238683
483,2630175
484,2184880
485,1570133
486,1639717
487,1517970
488,1520859
489,1899834
490,1710407
491,2375832
492,1521961
493,1899522
494,1610796
495,1743036
496,1441997
497,1475668
498,1965757
499,1964099
500,1536126
501,2444621
502,1962242
503,1834362
504,2486373
505,2270276
506,2164825
507,1544536
508,1430546
509,1471449
510,2064958
511,1487903
512,1714971
513,1474070
514,1463949
515,1613658
516,1382239
517,1431172
518,1650567
519,1802289
520,1999895
521,1485074
522,1457985
523,1435439
524,1289208
525,1862705
526,1767106
527,1610772
528,1682845
529,1608400
530,2025434
531,1680910
532,2411815
533,1393862
534,1464048
535,1431520
536,1393490
537,1388814
538,1395770
539,2369893
540,1633467
541,1676053
542,1493920
543,1521996
544,1739550
545,1963828
546,1561992
547,1584752
548,1531972
549,1781607
550,1622144
551,1716270
552,2234386
553,2070244
554,1535872
555,1447855
556,1224982
557,1897384
558,1788777
559,1479557
560,1494248
561,1442160
562,1176751
563,1747263
564,1527923
565,2372786
566,1339392
567,1568227
568,1975988
569,1726127
570,1506590
571,1194409
572,1515986
573,2089149
574,2123534
575,1526228
576,1482988
577,1873874
578,1922015
579,2420584
580,2494628
581,2522683
582,2048983
583,1611347
584,1801843
585,2246228
