Count,Time
0,9138933
1,2857901
2,2679268
3,2895915
4,2569287
5,2959271
6,2846516
7,2168891
8,15615833
9,2068187
10,2086731
11,2056371
12,2202249
13,1394663
14,1611441
15,1867425
16,1973494
17,1506498
18,2101298
19,1149657
20,1112540
21,1067314
22,1057928
23,1095612
24,1075152
25,1131545
26,1057279
27,1049613
28,1089469
29,1122865
30,823230
31,895070
32,1128050
33,1042765
34,1002247
35,1161954
36,1071117
37,734292
38,906407
39,836076
40,1048992
41,1162995
42,1057281
43,862389
44,1138664
45,1102887
46,1174557
47,949107
48,1136875
49,1103481
50,1090012
51,1066777
52,919187
53,899008
54,1561510
55,814527
56,878497
57,793629
58,717680
59,712821
60,1200728
61,1156435
62,1132519
63,1171234
64,1347453
65,1312373
66,1122588
67,1084387
68,1691154
69,1342256
70,1372558
71,1253045
72,1211268
73,1079392
74,1089039
75,981087
76,1288177
77,1461095
78,1153104
79,1092400
80,1445698
81,1245656
82,1046823
83,1183154
84,1026995
85,945950
86,940576
87,887265
88,982720
89,817434
90,837755
91,1008428
92,1032098
93,1230568
94,1044999
95,982712
96,1469744
97,1165086
98,1029674
99,947537
100,1111969
101,1084175
102,689885
103,672343
104,650886
105,955137
106,1018634
107,1020367
108,1010510
109,1003874
110,1086890
111,1545847
112,1227245
113,969085
114,993126
115,998280
116,1153421
117,998537
118,951641
119,954628
120,965743
121,1173304
122,1066567
123,936700
124,980997
125,1009371
126,1014241
127,1130970
128,1013160
129,1287689
130,1009792
131,972412
132,1015697
133,1045870
134,996717
135,1198424
136,1007235
137,924043
138,951717
139,1230545
140,685112
141,774683
142,938839
143,969473
144,958727
145,1134111
146,1293938
147,1156685
148,873929
149,689580
150,781909
151,830484
152,1023841
153,882416
154,1015373
155,8997673
156,971913
157,952474
158,1363272
159,988974
160,941665
161,966507
162,826199
163,997291
164,1028220
165,1040692
166,959186
167,1101616
168,1033859
169,978460
170,864978
171,1076104
172,1023126
173,1133767
174,825953
175,1008381
176,1544292
177,902619
178,751233
179,653849
180,680890
181,1002789
182,1018650
183,966480
184,939021
185,984076
186,960750
187,1687845
188,997159
189,992258
190,754415
191,1273009
192,972560
193,974523
194,902156
195,896979
196,1007471
197,1015035
198,987674
199,1076629
200,832931
201,885675
202,877825
203,1151211
204,690034
205,781613
206,603741
207,617352
208,913231
209,719285
210,653064
211,663450
212,710887
213,617715
214,650678
215,653527
216,807688
217,686286
218,740832
219,664503
220,677527
221,713962
222,792256
223,845385
224,999770
225,946913
226,691323
227,640938
228,741049
229,730134
230,741575
231,672644
232,662693
233,895537
234,674336
235,665682
236,930732
237,732097
238,707362
239,742706
240,916359
241,683984
242,794079
243,653207
244,649090
245,614358
246,630506
247,609136
248,589937
249,923913
250,889751
251,778328
252,843651
253,701666
254,667837
255,866160
256,754808
257,654636
258,560922
259,572974
260,545242
261,584567
262,640430
263,805213
264,649795
265,707348
266,603048
267,629022
268,626623
269,593113
270,616262
271,898623
272,954161
273,1413585
274,1054287
275,996399
276,777128
277,697337
278,881119
279,1021983
280,992440
281,1007554
282,1211164
283,998048
284,804140
285,1065772
286,969778
287,820397
288,741943
289,699228
290,868692
291,798972
292,692891
293,657775
294,903210
295,678458
296,774074
297,687766
298,676877
299,966920
300,1704589
