Count,Time
0,2175783
1,1849659
2,2094003
3,2102301
4,1918376
5,1917647
6,1950900
7,2028509
8,1523984
9,1839958
10,2720880
11,2372454
12,2479049
13,2175591
14,2021034
15,2075989
16,1804717
17,1740839
18,1981726
19,1981197
20,1885301
21,1680376
22,2018359
23,1825997
24,2063755
25,2152359
26,1700671
27,1932594
28,1709403
29,1755269
30,1692189
31,2081039
32,1994165
33,1376662
34,1768736
35,1837900
36,1794392
37,1696177
38,1644547
39,1640441
40,1976531
41,1683444
42,1650790
43,1574299
44,2040392
45,1831982
46,1749825
47,1699051
48,1693582
49,1584568
50,2019408
51,1785775
52,1626354
53,1661257
54,1631898
55,2816580
56,3197670
57,2390700
58,2053243
59,1774932
60,1953511
61,2960610
62,2021639
63,2664461
64,2541426
65,2239542
66,2225126
67,2465978
68,1992385
69,2114352
70,2407051
71,1927155
72,2340164
73,1952529
74,2094579
75,2668145
76,2207788
77,1867446
78,2102285
79,2230412
80,1986774
81,1786688
82,1534866
83,1743988
84,1700248
85,1970820
86,1931110
87,1845698
88,2200825
89,1755356
90,1812578
91,2634935
92,2719021
93,2056884
94,1885843
95,1929087
96,1913566
97,1862619
98,1792519
99,2053638
100,1870021
101,1846319
102,1817219
103,1974141
104,2106507
105,1826828
106,2055425
107,1903708
108,1755330
109,1840664
110,1813912
111,1801540
112,1859838
113,2197159
114,1755633
115,1868840
116,1769582
117,1831841
118,1956059
119,1857162
120,1576621
121,1985588
122,2093185
123,1793197
124,2445622
125,2660630
126,2159719
127,2208403
128,1805778
129,2338831
130,1907027
131,1945137
132,3045312
133,1997868
134,2444353
135,2421245
136,2225430
137,1922294
138,2360985
139,3082521
140,2063736
141,2498142
142,2289073
143,2075979
144,1795429
145,1782165
146,1956349
147,1867763
148,1868580
149,2456896
150,1886933
151,2127132
152,2237478
153,1670034
154,1892657
155,1922020
156,1838725
157,1726233
158,1694324
159,1783690
160,2194865
161,2194225
162,1868952
163,1976480
164,1787307
165,1768184
166,1809214
167,1764505
168,1943497
169,2208893
170,1824885
171,1991367
172,1953434
173,1764424
174,1839138
175,1831734
176,1740413
177,2681700
178,1870245
179,2002829
180,1841569
181,1509251
182,1895848
183,1746998
184,2156202
185,2531752
186,2797809
187,2223358
188,1993678
189,2153432
190,1984507
191,1865831
192,1775353
193,2187238
194,2071706
195,1927025
196,2616549
197,2087007
198,2355596
199,2478287
200,2442143
201,1934368
202,2315457
203,2231255
204,1976282
205,2279989
206,1851469
207,2025921
208,2165301
209,2755718
210,2074672
211,2125586
212,2222452
213,2218479
214,1842789
215,2359416
216,2153982
217,1884532
218,2073770
219,1875504
220,1995818
221,2486580
222,2633465
223,2622488
224,2437830
225,2137939
226,1830508
227,2299422
228,1650327
229,2378187
230,2314151
231,2010542
232,2071671
233,2068737
234,1887676
235,1789991
236,2004273
237,1857120
238,2110043
239,2060216
240,1845425
241,1773868
242,1776744
243,1905221
244,1985986
245,2886571
246,2712356
247,1831524
248,1909003
249,2180814
250,1847163
251,2067333
252,1909368
253,1777719
254,2094727
255,2453286
256,1866547
257,2370775
258,2262518
259,2067375
260,2158802
261,2246458
262,2531734
263,1926564
264,2173759
265,2164499
266,2198457
267,2168996
268,2233674
269,2403452
270,2214302
271,1941232
272,2047410
273,1975009
274,2065432
275,1792800
276,2140658
277,2615572
278,2166091
279,2034371
280,2067878
281,1964709
282,1903459
283,2012851
284,1957054
285,2333063
286,1862568
287,2824077
288,2050191
289,1876309
290,1942488
291,1700824
292,2415534
293,2212324
294,1913001
295,2169795
296,2040192
297,1846284
298,2100472
299,2192952
300,1884016
301,2347550
302,2145605
303,2021840
304,2622500
305,2473184
306,2327565
307,2422124
308,2439278
309,2111602
310,2762399
311,2152144
312,2080510
313,2753019
314,2416625
315,2020768
316,2273389
317,2346092
318,2006522
319,2325428
320,2037694
321,2017599
322,2318378
323,1901754
324,1857241
325,1939935
326,2044918
327,2221440
328,1626043
329,1893625
330,2358600
331,2037947
332,1854246
333,2029803
334,1855717
335,1498572
336,1877706
337,2035826
338,2174596
339,2532197
340,2197381
341,2007050
342,2190022
343,2062577
344,1935926
345,1873738
346,2145653
347,2152631
348,1800803
349,1564198
350,1944161
351,1550497
352,2078903
353,2135509
354,1853530
355,2376190
356,2435015
357,1722388
358,1953567
359,1877870
360,2015313
361,2236836
362,2363643
363,2055922
364,2440426
365,3013572
366,2650604
367,1961855
368,2012139
369,1853035
370,2564862
371,2005335
372,2163689
373,2389673
374,1930605
375,2438676
376,2324837
377,2276592
