Count,Time
0,6950771
1,5540063
2,6294307
3,5051067
4,6144170
5,5694835
6,6982364
7,6582736
8,6645910
9,6907562
10,7121333
11,8256446
12,6337828
13,7035138
14,7755827
15,5742761
16,8039718
17,7967343
18,6820912
19,7802822
20,7825893
21,9146424
22,5548280
23,8640870
24,10089305
25,10247880
26,8280416
27,6863019
28,8472181
29,9777380
30,9044566
31,9436031
32,7462546
33,8709623
34,7627666
35,6261284
36,6562368
37,7876797
38,5911469
39,8305200
40,7451060
41,6117762
42,8049056
43,6412000
44,6175613
45,6797909
46,6457502
47,7660954
48,6950098
49,6784554
50,7613100
51,7204070
52,6998101
53,7013497
54,5862951
55,7371934
56,7500850
57,6036803
58,8029407
59,7367490
60,7852639
61,7823616
62,9247474
63,10025668
64,5732535
65,7661408
66,9214606
67,8105941
68,7649628
69,9032984
70,7348421
71,6307444
72,8835977
73,8094884
74,6144810
75,5976137
76,7112712
77,6558903
78,7244619
79,6742315
80,5114323
81,5877653
82,5629520
83,5737876
84,7513916
85,6308292
86,5910100
87,6431683
88,8270845
89,6807332
90,5822568
91,6403713
92,7319136
93,7088389
94,6104991
95,7607013
96,5709865
97,5630371
98,5539938
99,6103946
100,5910434
101,5832778
102,6011153
103,7931477
104,8949360
105,9323071
106,9451431
107,9583968
108,9146638
109,7837237
110,9886551
111,9151312
112,7859710
113,6963008
114,7572348
115,6969898
116,6326477
117,8855825
118,8824209
119,8763244
120,10399578
121,7340023
122,8654123
123,7240376
124,6520354
125,6204860
126,7497308
127,6533883
128,5668682
129,6909297
130,8271493
131,7542791
132,5709289
133,5921718
134,7148416
135,7212101
136,5930549
137,6325343
138,8326823
139,7756296
140,7505420
141,6908551
142,7271437
143,5922937
144,6325016
145,5979753
146,5991922
147,5879634
148,5984268
149,5923521
150,6554384
151,6300146
152,5783570
153,6319429
154,5524846
155,6926076
156,5932287
157,5761443
158,6566879
159,7463351
160,7021114
161,8623885
162,7904670
163,8842480
164,7328277
165,8156202
166,7384627
167,9053258
168,7060707
169,6401458
170,6516061
171,6516332
172,8225267
173,7299691
174,9307235
175,6772418
176,7128051
177,13113412
178,3903680
179,4354551
180,6651485
181,5644366
182,5337770
183,6278025
184,5797692
185,7306789
186,7772308
187,5555284
188,5604246
189,5464742
190,5867695
191,5891218
192,7266133
193,6550906
194,7447855
195,5994751
196,6226335
197,6322689
198,5924716
199,6359935
200,6472230
201,6480176
202,6524646
203,7465296
204,10296721
205,6218517
206,6809528
207,6296538
208,6756925
209,7899644
210,9715429
211,10735767
212,9465553
213,7628418
214,8297990
215,7960142
216,9034737
217,8165306
218,8411839
219,9006278
220,8411613
221,8240661
222,9173052
223,7996430
224,9221518
225,10230262
226,9404509
227,7863078
228,8618792
229,6661657
230,7928481
231,6709894
232,6631348
233,7270785
234,9873306
235,9258288
236,7939535
237,6869426
238,7158973
239,7459736
240,8230494
241,7573450
242,9292771
243,9377322
244,10244079
245,8405943
246,8364871
247,9474721
248,8522352
249,8973154
250,7926325
251,8175670
252,8090556
253,7853290
254,8282753
255,10896124
256,9281252
257,10321592
258,10929765
259,8869814
260,9607677
261,10582363
262,16988551
263,14894920
264,11593366
265,14757009
266,10632410
267,9461413
268,8861942
269,9393863
270,11787257
271,10475182
272,7989146
273,9215526
274,9525591
275,9163778
276,7515816
277,9786293
278,9985600
279,8564708
280,8554258
281,8311325
282,9494110
283,9961963
284,10094085
285,9850637
286,8135119
287,8172489
288,7446013
289,7666905
290,6995213
291,5968166
292,5762990
293,5192600
294,5073886
295,6282816
296,5870920
297,6379088
298,7778547
299,6369520
300,5790946
301,6028689
302,6275591
303,6510680
304,5996877
305,5605842
306,5183166
307,6084583
308,5936830
309,6246045
310,5528941
311,5965554
312,6001860
313,5654618
314,6754293
315,5675665
316,7230540
317,6418190
318,5710358
319,7610392
320,6809029
321,6322464
322,6864407
323,5950054
324,6435150
325,5628657
326,5905987
327,7152607
328,6730138
329,7038380
330,6241051
331,7732314
332,6117745
333,6262053
334,6507712
335,7567563
336,7125085
337,7059753
338,6605608
339,6362699
340,6800126
341,7660398
342,7944962
343,7589899
344,8640523
345,7546914
346,9372080
347,8284719
348,7235460
349,8847471
350,8676209
351,9265652
352,9560507
353,8671571
354,8739151
355,8271603
356,8864570
