Count,Time
0,36810949
1,34011175
2,41150344
3,35392344
4,35497080
5,35701194
6,41877622
7,33783680
8,25586837
9,32174750
10,36772155
11,43454504
12,45854972
13,42807774
14,40692021
15,39109944
16,38981776
17,36617814
18,39678473
19,42213536
20,36514255
21,40880442
22,42701791
23,42172173
24,38150216
25,38954651
26,38275714
27,38145721
28,37183316
29,39892457
30,38090462
31,40045552
32,42869571
33,38773502
34,41296564
35,36704071
36,47468797
37,40859825
38,37344852
39,43201583
40,45338731
41,45614912
42,40297309
43,39797665
44,27002792
45,33663001
46,32494934
47,37769638
48,38343275
49,32798541
50,35063777
51,32538202
52,37059451
53,32368997
54,36304402
55,37246320
56,37515504
57,35427204
58,36235553
59,35559511
60,36736778
61,36012112
62,40358420
63,38396396
64,37459087
65,38238252
66,42588277
67,39167958
68,36704089
69,42196004
70,37346741
71,36967581
72,43023320
73,42353319
74,42183340
75,42514204
76,38897233
77,37519281
78,45019599
79,38124530
80,25597157
81,27668240
82,34304279
83,33610590
84,36634686
85,37173168
86,38350371
87,35100512
88,37702580
89,41657194
90,37591826
91,32846429
92,39743896
93,42922975
94,34174458
95,41700127
96,40735019
97,39057576
98,38369717
99,45310911
100,43956124
101,43516691
102,42246467
103,35807401
104,39029169
105,36299304
106,38431388
107,38056749
108,40835376
109,40146778
110,38473701
111,36673547
112,42983318
113,37254901
114,36932819
115,41420232
116,36934616
117,27838712
118,34278697
119,32193760
120,33247631
121,31293794
122,36783992
123,35801743
124,31738274
125,34422367
126,34910490
127,36538020
128,38416441
129,32130677
130,39571336
131,37549473
132,37608713
133,36054726
134,35496594
135,34786512
136,33002826
137,38715926
138,40368378
139,36922552
140,38880123
141,37077494
142,36583587
143,36211472
144,36572221
145,38572261
146,39517182
147,41961735
148,35368180
149,41466836
150,41398402
151,41867187
152,40963625
153,38283766
154,26504171
155,32464864
156,34906455
157,31686001
158,34821128
159,34531304
160,32963809
161,38861113
162,35935197
163,36458134
164,31815387
165,40232169
166,37238563
167,34131307
168,36175898
169,38729175
170,38335866
171,41973653
172,37467194
173,40115029
