Count,Time
0,20103112
1,20906874
2,19432144
3,18623756
4,17017556
5,18421626
6,18279450
7,19747454
8,19695043
9,24593235
10,23736010
11,22249571
12,20461856
13,22703090
14,20092493
15,22573496
16,23139005
17,24138689
18,22460400
19,24976722
20,25747100
21,28101989
22,23386398
23,24139244
24,22035823
25,23769713
26,23083068
27,26907331
28,26564229
29,23473949
30,21874880
31,23351078
32,24765814
33,24281453
34,23937643
35,21897080
36,24581821
37,26518807
38,24996636
39,29860663
40,23258137
41,27200173
42,28027770
43,26150377
44,22186301
45,25805749
46,25572031
47,25142474
48,25172792
49,23979361
50,25518503
51,21499641
52,24098138
53,29094290
54,24225042
55,22164995
56,25152033
57,26113776
58,28396174
59,29746138
60,26767978
61,26387439
62,27299320
63,23893635
64,16302372
65,18131565
66,20759405
67,19472072
68,17692006
69,21815133
70,21395520
71,22719577
72,23191361
73,24978468
74,27345097
75,24389607
76,26746075
77,23772826
78,28252394
79,25344502
80,27994344
81,21724135
82,27485297
83,26198087
84,24941665
85,26859226
86,25291527
87,22969623
88,26474734
89,27524039
90,25251859
91,26799636
92,29066766
93,31770845
94,24319552
95,25868149
96,26245978
97,26176536
98,29501434
99,23839012
100,28992114
101,28080182
102,27021526
103,24967613
104,24389759
105,25025578
106,25516614
107,26495749
108,26292716
109,25388338
110,23944333
111,23795314
112,25643028
113,24330549
114,24098007
115,23648691
116,23136208
117,29160368
118,29898388
119,27004725
120,25893808
121,24544851
122,29352529
123,25111996
124,18140364
125,14234998
126,16851123
127,18897754
128,22467759
129,18386228
130,21089001
131,21210532
132,18644528
133,23694226
134,23264218
135,21716628
136,25025888
137,25512688
138,20575358
139,24244922
140,24936314
141,26403145
142,26106926
143,23679006
144,20723384
145,25092326
146,24567472
147,23345638
148,23617876
149,23483940
150,25081616
151,27021821
152,23512271
153,23561571
154,23365181
155,24660051
156,27406939
157,27978320
158,23357732
159,23427962
160,34144522
161,28049624
162,39104867
163,27456550
164,34295257
165,39672537
166,28021723
167,26707075
168,26122918
169,26690256
170,23917496
171,26571489
172,22399450
173,27183157
174,26685485
175,22566807
176,23728537
177,23942480
178,31942374
179,27053201
180,22241078
181,25592127
182,24716979
183,24536342
184,19276944
185,15360564
186,16456010
187,16358789
188,19809240
189,18224778
190,24066820
191,22535249
192,22966362
193,20843517
194,18646584
195,20727318
196,20886935
197,23153651
198,22616296
199,23282743
200,22413946
201,26274609
202,25501134
203,24173851
204,25135573
205,22712855
206,22203561
207,26751923
208,24513805
209,23653454
210,23603895
211,22410984
212,26136948
213,26134715
214,25627118
215,25356982
216,22812279
217,26637246
218,25800742
219,22806488
220,23204047
221,27316545
222,29720242
223,26764864
224,24154225
225,25817225
226,23958651
227,25141756
228,28001436
229,21746791
230,24100030
231,23711792
232,24946113
233,21683603
234,23061551
235,23054791
236,24500483
237,27672293
238,23388979
239,23619620
240,24803248
241,28410432
242,25830598
243,32082297
244,27327159
245,14621644
246,15790524
247,18090717
248,18637535
249,21160898
250,20371823
251,22120692
252,20043507
253,21330589
254,23722587
255,24229913
256,22528502
257,21607761
258,21912606
259,21968634
260,25270069
261,21967226
262,23454191
263,26700484
264,24057781
265,29352385
266,27479890
267,23497658
268,24929058
269,22543466
270,24112679
271,30557020
272,23231931
273,27414550
274,23100128
275,24700724
276,25551363
277,27955857
278,21507052
279,23860806
280,24828056
281,25854017
282,27441336
283,24482043
284,22927586
285,24598078
286,23528363
287,26823177
288,23730467
289,22496892
290,28872715
291,28758694
292,24628632
293,23642719
294,27228179
295,27641327
296,25966223
297,27190927
298,24836826
299,25235425
300,24118232
301,23902396
302,26130191
303,28737992
304,26506687
305,21048272
306,17089731
307,20356598
308,19708202
309,19103314
310,19643342
311,20591021
312,21891666
313,22148891
314,25991421
315,25870815
316,26006861
317,21523352
318,23846899
319,25686123
320,18752326
321,23425777
322,20606929
323,23334574
324,22699856
325,24659456
326,22574465
327,19151660
328,30728873
329,29749121
330,25027426
331,23858505
332,25168222
333,30096140
334,24690211
335,26877686
336,25999988
337,27298491
338,26450301
339,26531902
340,23136858
341,23318900
342,23437525
343,25058982
344,30868952
345,28565992
346,23686614
347,24605027
348,26995681
349,25687332
350,25164276
351,24797514
352,25126565
353,23361261
354,21684356
355,23706668
356,22014641
357,22908543
358,22612693
359,23284695
360,23931390
361,22964046
362,23930724
363,27488476
364,24800279
365,26970541
366,29684537
367,17160007
368,23119988
369,25760032
370,21697329
371,26029291
372,24378333
373,24757792
374,25033807
375,24032947
376,24873220
377,30270780
378,21520683
379,25281753
380,28040090
381,25496498
382,31044074
383,31737183
384,35540481
385,31145319
386,35087463
387,32641707
388,34606075
389,30954550
390,33482895
391,34277685
392,33669249
393,32590555
394,28971341
395,26619194
396,24412570
397,24892626
398,22473104
399,23042349
400,24756358
401,26394761
402,22089783
403,22723552
404,25902830
405,25859371
406,24980423
407,23747216
408,22227571
409,25419087
410,19647832
411,24443369
412,25713139
413,24652114
414,27401414
415,20503200
416,22611005
417,25003431
418,23389638
419,22410467
420,26660387
421,28060489
422,29705827
423,24092836
424,24451978
425,25116810
426,24879588
427,13930706
428,15223941
429,17958982
430,21649213
431,20332236
432,20325373
433,23606899
434,22501757
435,20411308
436,21354643
437,20618575
438,22775062
439,21134125
440,24279584
441,22238909
442,26699243
443,20559478
444,25112245
445,26028093
446,25184453
447,24547617
448,23522813
449,24796609
450,23003036
451,23581703
452,25519144
453,21965488
454,24310923
455,28062628
456,25617866
457,23174404
458,21580215
459,24276067
460,23242991
461,25387335
462,27795535
463,25307828
464,24728287
465,26249368
466,26889939
467,21733571
468,27209216
469,25399003
470,28792501
471,25476872
472,23498680
473,24495296
474,28543836
475,24658759
476,25721540
477,24678223
478,30962953
